Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
68599,-1.06077559,0.613039244,1.959026106,0.036256171,0.340294182,0.012449638,0.72566255,-0.314142534,0.463478393,-0.36325935,-1.22041572,0.618559631,1.342211218,-1.064405203,-0.732972437,0.107036596,-0.912161543,0.028807098,-0.684583393,-0.198181918,0.11732141,0.776634708,-0.261810328,-0.082562079,0.200620793,-0.452398943,-0.360036093,-0.075104884,30.39,0
77248,-0.384495103,1.049024271,1.25595244,0.017155882,0.170049265,-0.523965858,0.60405414,0.092196705,-0.326766585,-0.542086835,-0.071398609,-0.248092703,-0.379623594,-0.30590609,1.198113095,0.112458667,0.314194026,-0.528993519,-0.446441726,0.051877464,-0.241501111,-0.613824074,0.021042331,0.009698206,-0.249533214,0.103157524,0.258927026,0.09385959,3.58,0
144323,-3.304430688,3.4084462,-2.077420426,-1.262996685,-0.099158439,-0.546908793,0.215107705,-0.17794247,2.031561193,2.975971522,1.215869948,0.555103451,-0.716073903,-1.309229761,-0.670273284,0.284057495,0.308111696,0.073120218,-0.400078562,1.161253691,0.061265334,-1.165175779,0.341546784,0.525056915,0.046111274,0.043416539,0.370114122,-0.290470611,16.15,0
79795,-0.146608925,0.992946123,1.52459137,0.485773677,0.349307976,-0.815197574,1.076640489,-0.395315891,-0.491302641,-0.212753327,-0.382361952,0.022804184,0.331641139,-0.01949304,0.69019955,-0.144777518,-0.539887124,-0.068374993,-0.229614288,0.007155188,0.05264915,0.354088574,-0.291197767,0.402849347,0.237383408,-0.398467177,-0.121139194,-0.196195328,3.94,0
153295,-1.566740749,0.906408544,-0.814980829,-0.613505172,1.093100182,-1.031262754,1.248334963,-0.646014329,1.154340972,1.452967041,-1.282521778,-0.316818973,0.256214105,-0.325661611,0.697046104,-0.391411812,-0.964254664,0.236532422,0.330172081,-0.086724992,-0.024867386,1.318009455,0.259090723,-0.61449938,-0.46977411,-0.245085837,0.013565875,-0.271911379,8.99,0
129226,2.042905769,-0.099098784,-1.437488201,0.172968905,0.174395243,-0.781674717,0.108102142,-0.190096689,0.419092469,0.187603055,0.691641178,0.683288463,-0.369130437,0.750854354,0.155899528,0.036058063,-0.793586347,0.498376373,0.112074751,-0.253979039,0.277092939,0.917795626,-0.0425659,-0.369166319,0.252843556,-0.101369115,-0.02351713,-0.0733812,2.69,0
137520,1.684111692,-1.055121376,-0.884754465,0.924332936,1.246386011,4.671238134,-1.700380803,1.276978098,0.179401612,1.008885798,-0.340086823,-0.188636277,0.235973329,-0.426906963,0.595739435,1.757377918,-0.9796471,-0.234013504,-1.440132149,0.180948398,0.20679951,0.269422721,0.302265535,0.798281384,-0.989309526,2.221926321,-0.125629918,-0.037107569,125.5,0
132733,-1.122532655,-0.838354926,2.874708376,-1.09914708,-0.981450063,1.01428373,-0.932173555,0.51289729,0.475852493,-0.398375483,-2.647313279,0.12920845,0.846998448,-1.774111245,-1.93219156,-1.524542382,0.065788765,1.572457363,-0.330927704,-0.028429806,-0.308402363,-0.050230471,-0.235886073,-0.595897002,0.521534855,0.917929483,0.302796809,0.136846531,75,0
78410,0.990189838,-0.074954955,0.303736013,1.464265948,-0.225624328,-0.14212916,0.194420943,-0.04342585,0.266872853,-0.169553966,-0.524670614,0.579717201,-0.023372986,0.067912271,-0.092095617,-0.713822223,0.259088525,-0.968946379,-0.395168353,0.000260758,-0.046236267,-0.097813934,-0.143589539,0.096441049,0.633759442,-0.322432929,0.023342876,0.031955744,99,0
153939,-0.675787562,-0.569850414,2.703387363,-0.241068956,-1.50627803,0.940779045,-1.052404641,0.260059487,0.41277244,0.112241682,-1.777725207,0.765813602,1.595811472,-1.854675594,-1.457732836,-2.247690388,0.67377615,1.264605779,0.475407844,-0.443217533,-0.202961545,0.548733605,-0.013911366,0.095138096,-0.578249316,0.888754689,0.035193624,0.153091333,40,0
113155,2.034397869,-0.036589049,-1.391206324,0.077725241,0.273701037,-0.622120709,0.100671237,-0.182512482,0.405383808,0.053639582,1.105208154,1.291658888,0.506298717,0.56675161,0.135517181,-0.112472114,-0.809453701,0.520340233,0.078347584,-0.182754383,0.326542926,1.078790256,0.002384949,0.802905728,0.332356681,-0.477378753,0.003430067,-0.055268445,1,0
36158,-0.238627477,0.244320441,0.882840573,-1.485636463,0.173921726,-0.011822743,0.368892539,0.123113416,-1.936614128,0.325968027,1.666817747,-0.36513382,-0.625189884,0.372044407,0.072441762,0.252304648,0.770418641,-1.770689348,0.368819193,0.040224085,0.371977326,0.977912238,-0.240162825,-0.266290408,0.137345308,-0.082036207,0.047568717,0.023256214,15,0
57543,-0.458859419,0.826575155,0.475249681,0.118945818,-0.512833909,-0.936611002,0.481520543,0.418615063,-0.681377823,-0.390135186,0.893000782,-0.253670901,-2.127916075,1.239247526,-0.01183488,0.293608843,-0.205615054,0.412150356,0.172217022,-0.21860868,0.156417787,0.104704824,0.125656314,0.498247674,-0.311880517,0.23657435,-0.157504124,-0.043678828,56.15,0
137803,1.555740386,-1.014457777,0.271766252,1.548963584,-1.352833624,-0.006791226,-0.888261731,0.187305504,1.559778047,0.084091988,-1.197583955,-0.266555977,-0.923834659,-0.114819719,1.047409721,0.769820834,-0.748977894,0.713809277,-0.988189681,0.042333915,0.355134599,0.774280368,0.06128026,-0.05471956,-0.428527714,-0.600178206,0.058415668,0.011800102,184,0
168024,0.304924285,-0.532797545,-0.024352604,-3.038937257,-0.048587947,-0.560652672,-0.005788032,-0.216429259,-1.841938729,0.770579073,-2.22648577,-1.224774303,0.806680227,-0.623552858,-1.101690868,-0.16160146,-0.239089834,0.244362226,-0.500655023,-0.425024886,-0.060854944,0.302365168,-0.01559853,-1.019428884,-0.985964347,-0.39468148,0.260452226,0.248036629,15,0
73460,-1.47824857,0.548562513,1.733035263,0.605998863,0.000109339,-0.182800382,0.177630262,0.579999086,-1.123980197,-0.567869124,-0.631105608,0.089001356,0.569789834,0.12992609,0.213502544,1.068440203,-0.57397686,-0.487253452,-2.126034154,0.038047414,0.348411458,0.527742758,0.014379773,0.131962036,-0.132864008,0.851805051,-0.1183497,-0.031663507,77.38,0
75284,0.684391012,-0.783666413,-0.567121715,0.354933514,-0.450711245,-1.282981389,0.929694431,-0.529858205,-0.307645261,-0.258907159,-0.100474938,0.600020742,0.880608052,0.393244293,0.711917952,-0.085951149,-0.195843124,-0.7220951,0.009511277,0.647756713,0.161308203,-0.22224309,-0.38750715,0.501281217,0.45671817,1.033008457,-0.170799423,0.050164881,337.97,0
125270,0.220868429,0.995883166,-0.826273248,-0.775664996,1.377393226,-0.275782969,0.927075283,-0.029503989,0.066717836,-0.822199941,-1.637807674,-0.606049117,-0.115236984,-1.01850527,-0.133586799,0.637427541,0.018904989,0.146618091,0.151527561,0.027416099,-0.412329566,-1.043497468,-0.030072564,-0.428261191,-0.298157085,0.175413227,0.219880853,0.073397058,0.99,0
160085,-0.834484695,1.526906032,-0.129402089,-0.803618056,0.150606415,-1.215029603,0.916730478,-0.11949114,0.827787238,0.842157494,-0.957677896,-0.222028053,-0.744848088,-0.018144411,-0.264437813,-0.147348572,-0.39691804,-0.723184129,-0.204361888,0.433197509,-0.385132156,-0.718746712,0.125590446,0.002081776,-0.31051426,0.158115362,0.659330747,0.34067663,0.89,0
82301,0.03077227,0.98865963,0.66246281,0.337221425,-0.233558131,-0.004916923,-0.916340091,-2.631733218,-0.545779989,-1.140382631,0.057355473,0.481320189,-0.031216813,0.149951803,1.198140725,0.380392852,0.385690645,-0.709981436,-0.821923549,0.572959868,-1.541814759,-0.446594136,0.122971045,0.020118378,0.673150349,0.179879583,-0.026446409,0.137266736,1.98,0
155017,-0.104036932,0.596982524,-0.054691454,-0.99877778,1.371554329,0.971269637,0.605661735,0.422888171,-0.219202132,-0.360068487,0.785530862,0.703335453,-0.318972628,0.415898271,-0.258509362,-0.571264383,-0.04486349,-1.352539323,-0.620534499,-0.116456183,-0.171435419,-0.26424122,0.068579706,-1.646548171,-0.65908601,0.253491344,0.289762576,0.070021128,0.89,0
52783,-2.612974744,3.36170825,-2.015943385,0.865582824,-1.317535126,-1.448211444,-0.778057135,1.782882732,-0.635868865,0.511051392,-0.98305101,1.3780267,1.364917269,1.506819741,0.421328115,-0.113020029,0.587145889,-0.144294055,0.235109241,0.061436061,0.278680901,0.554927257,0.337057677,0.408121149,-0.372251556,-0.414979257,-0.036930424,0.159294355,1.29,0
131945,1.620905208,-1.527315254,-0.684325809,-0.622826742,-0.859165761,0.5231322,-0.789528422,0.29177549,1.99427524,-0.504172124,0.066718252,0.815965233,-0.953090193,-0.144206692,-0.802626206,0.053542769,-0.304424581,0.166968756,1.051628272,0.185487632,-0.132967907,-0.579840038,0.180361257,0.242162212,-0.601817937,0.366983927,-0.063971096,-0.023598536,200,0
63579,1.123911162,0.143791553,0.236906319,1.02234178,0.019567522,0.10802683,-0.047832239,0.120601374,-0.205879594,0.189581612,1.149750849,0.654509472,-0.342286975,0.605915792,0.552832896,0.168428053,-0.544480046,0.1306527,-0.425354542,-0.123826052,0.138786812,0.378653667,-0.149775201,-0.299813299,0.594349582,-0.249893391,0.023651518,0.00869984,28.56,0
172764,-0.764523484,0.588379117,-0.907598814,-0.418846819,0.901527715,-0.760802496,0.758544592,0.414697882,-0.730854227,-1.245087771,0.87431236,0.16269056,-1.01181864,-0.317788746,-0.88782294,0.482846879,0.681412485,0.486991497,-0.022064256,0.024869661,0.003529786,-0.431876138,0.141758846,0.587118919,-0.200998075,0.267337304,-0.152951046,-0.065284692,80,0
37349,0.931770577,-0.137066659,0.410378432,1.40201432,-0.295256345,0.049570615,0.081760326,0.101397914,0.027614651,0.005754219,1.322903554,1.21687233,-0.373540439,0.322858135,-0.783619495,-0.568320106,0.098072294,-0.514583178,-0.18341373,-0.010249797,0.016852607,0.035511654,-0.128214197,0.233096889,0.567515955,-0.351517474,0.018360992,0.023317774,99.2,0
77797,-0.491168442,-0.284400713,2.51430893,-0.517674934,-0.901457852,-0.445428509,-0.721489654,0.118563083,-1.310882562,0.319174051,0.499656029,-0.27462181,1.079292149,-0.604191355,1.65703612,0.527247741,0.887631963,-1.291385107,0.790757074,0.421976889,0.530142547,1.420421989,-0.138550719,0.675220593,0.1964249,0.129040401,0.042388196,0.005496699,22,0
148873,1.670954688,-0.567980732,-0.624480976,0.974843175,0.310299219,1.609253873,-0.675932307,0.490263628,0.591792871,0.207309442,0.92678073,1.255061777,0.633964022,0.157923006,0.838465702,-0.045126404,-0.471331959,-0.344860076,-1.332404384,-0.109109906,0.372363034,1.140065864,0.051350432,-1.628251529,-0.262196869,-0.460311883,0.08975725,-0.041337889,90,0
88396,1.749325844,-0.392479678,-1.968671423,0.645189059,-0.032360666,-1.408573049,0.415721571,-0.367782742,0.746664602,-0.51617832,-0.664463009,-0.556876574,-1.036583871,-0.483714936,1.048602909,0.318221301,0.410028017,0.714922807,-0.422107776,0.063292028,0.272968974,0.538432721,-0.170481155,-0.195450042,0.175792799,-0.108194246,-0.040722826,-0.006327561,167.83,0
51902,0.967514559,-0.518322283,0.61788042,0.027430009,-0.779586801,-0.112366834,-0.368130906,0.174536223,0.216624898,-0.071323008,1.569443276,0.627660975,-0.636201714,0.472511856,0.917679211,0.487893904,-0.347127084,-0.272350783,-0.137581846,0.092797282,-0.057701036,-0.45927677,0.085364897,0.036106814,-0.156650704,0.792118319,-0.074600554,0.018393977,112.83,0
161398,1.945589877,-0.219800988,-0.911721232,0.142208658,-0.26485022,-0.37842551,-0.527842022,0.08794827,1.051061115,-0.551475554,0.976887984,0.842984039,-0.028621791,-1.102386308,0.187350583,0.864941598,0.114598461,0.808398724,0.212554029,-0.138131666,-0.223596672,-0.535420516,0.305007641,-0.598103416,-0.498394387,-0.274081751,0.020767404,-0.021880032,17.72,0
83297,-0.448665214,0.946834006,1.771330495,-0.084788817,0.071450891,-0.673609583,0.685969676,-0.037267825,-0.951397127,-0.371097012,1.595242936,1.178932348,0.829438926,0.225630677,-0.005746977,0.275031162,-0.622610687,-0.011367668,0.274130245,0.032482804,-0.072886071,-0.264220121,0.000599366,0.546883675,-0.486299683,-0.010460911,0.086529691,0.128632398,3.59,0
36793,1.407080749,-1.077469863,0.341090959,-1.388730187,-1.584060205,-1.007905731,-0.828052222,-0.084182535,-2.097511303,1.628782311,1.27062363,-0.887874002,-1.283465393,0.402848351,-0.037242236,-0.214940266,0.478096431,0.051829696,0.237696378,-0.367774202,-0.580214467,-1.559838081,0.295803751,0.411199982,-0.037092057,-0.669991788,-0.002576736,0.018780101,45.95,0
25371,0.878755222,-0.426953308,1.224447563,1.393122525,-1.093786716,0.014138555,-0.500644922,0.187884753,0.807760268,-0.229040894,-0.244541525,0.284065514,-0.536673299,-0.055463368,0.929474616,-0.073394925,0.027211632,-0.388623525,-0.877337298,0.023398864,0.104682241,0.199128325,-0.027215749,0.397457472,0.213252595,-0.401015749,0.061006303,0.057372577,121,0
159631,-0.4421836,1.193404227,-0.080999226,-0.660685267,0.293446088,-1.073480771,0.873599019,-0.004339124,0.080888801,-0.126268216,-1.028902534,0.36610665,0.443299607,0.067777913,-0.423631758,-0.045630538,-0.42784838,-0.751590866,-0.061853171,0.075149595,-0.307539345,-0.578329967,0.060579674,-0.109801988,-0.411243433,0.124767698,0.077520876,-0.14201484,9.99,0
159458,2.062907518,-0.153057849,-1.359516103,0.123660062,0.272479783,-0.392801252,0.02709445,-0.095062381,0.383563784,0.245238077,0.292261097,0.719255998,-0.245599645,0.503099211,-0.521142801,0.262913454,-0.729183109,-0.181065435,0.642777883,-0.219244026,-0.284243251,-0.726452497,0.248448312,-0.810853495,-0.257289196,0.230318904,-0.074528241,-0.078952594,1.29,0
6914,-1.115411454,1.049870255,2.081379502,1.334467075,0.539900331,0.172625811,0.805511324,-0.2078992,0.427892446,0.31307209,1.523079189,-2.835134427,0.711171646,1.475720708,-1.3337672,1.285284748,-0.739923274,0.785696565,-1.483927905,-0.33520199,-0.168150696,-0.290877962,-0.046127815,-0.115945578,-0.286703586,-0.42636631,-0.494634253,-0.05720689,45.29,0
56559,1.131539571,-0.123448144,1.158669109,1.154405488,-0.80250893,0.302667361,-0.698689965,0.283718799,0.719895477,-0.020008942,0.541300417,0.832230767,-0.42678707,-0.09642221,-0.450508903,0.390436038,-0.593317424,0.593155033,0.204484566,-0.138770428,-0.036894135,0.042898459,-0.052556937,0.001890174,0.413776821,-0.404969641,0.06527525,0.024012389,9.99,0
67841,-0.508801548,-0.959506771,2.579632197,-0.352509283,-0.870713666,1.038232862,-1.607547463,0.709010934,-0.009169779,0.298677503,0.148983136,-0.400976882,-1.218250895,-0.947110725,-1.355059671,0.114762196,1.239852025,-0.746350718,2.176816834,0.233339804,0.337938126,1.166935633,-0.120688128,-0.256738311,-0.46953336,0.053490007,0.229408005,0.149337531,1,0
82317,-0.586758321,0.356810932,0.344899855,-1.592401749,3.013439691,3.162404664,0.296422849,0.692683356,-0.472870549,-0.453549476,-0.191683307,-0.328636785,-0.154293594,0.102940399,0.68061094,0.680545651,-1.228293241,0.020393592,-0.209344005,0.14379314,-0.258977183,-0.897318893,-0.106796233,0.979819561,-0.030096747,-0.061084099,-0.132014359,-0.120261382,1.98,0
147421,0.059564253,0.983838355,-3.119076482,-1.427470943,3.364113011,2.744626256,0.586587578,1.042482812,-0.757404005,-1.096824974,-0.133733562,-0.153029883,-0.510811487,-0.172245135,-0.3640145,-0.184426345,0.756758401,-0.188269916,-0.443739811,-0.224458118,0.203822618,0.487085976,-0.054902449,0.672061465,-0.348265384,0.565446023,-0.067173598,0.027242594,15.19,0
126611,2.013144447,-0.102523495,-1.180755902,0.217872838,0.15749252,-0.595595543,0.122095799,-0.18362012,0.195475727,0.208501765,0.83382207,1.41183912,0.735452748,0.321021697,-0.664533379,0.097016772,-0.641571151,-0.439723546,0.479363525,-0.141904017,-0.238633744,-0.571867668,0.275885241,-0.375782165,-0.280010275,0.200463372,-0.069285426,-0.070606017,12.68,0
162929,1.946485031,-0.283190336,-0.28736694,0.446438942,-0.5872196,-0.601793,-0.374146391,-0.12238957,1.128776784,-0.208604621,-0.650702874,1.061744567,1.110814568,-0.23064242,0.595401607,0.108685673,-0.568028009,-0.381635658,-0.133681125,-0.131314234,-0.156514512,-0.28062044,0.343049563,-0.100073241,-0.406705145,-0.620021097,0.041493177,-0.026657604,24.95,0
67649,-0.809954733,-0.210379616,3.086737717,-1.46855719,-1.394782292,0.489147072,-0.846209535,0.544068274,-0.016593185,-0.140405333,0.226157987,-0.064525555,-0.83509217,-1.257896776,-2.579494115,0.925531058,0.458577953,-0.708148085,0.759238995,0.144576669,0.182920297,0.846551741,-0.41700287,0.382109562,0.499853867,-0.128027477,0.339580115,0.118161103,1.8,0
141460,-0.556049808,1.571538135,-1.402806816,-0.199417616,0.122498565,-0.320745411,-0.443728464,-2.320271016,-0.677230249,-1.559141516,0.58517463,0.391859336,-0.79404994,0.091601967,-0.039513169,0.701430497,0.478858604,1.494701852,0.037967911,0.387574409,-0.896235678,1.399307559,0.069226184,-0.444227194,-0.410737577,-0.166714222,-0.022190745,0.049922528,55,0
62584,1.423754773,-0.626741162,-1.499771334,-1.760882754,1.676197463,2.997235324,-0.646936819,0.661543171,-1.254117664,0.7232128,-0.152467734,-0.202573457,0.268060815,0.419024174,0.889967749,-1.058077766,-0.444666425,0.783755808,-0.115969055,-0.311075808,-0.845790061,-2.223145237,0.235721267,0.968931603,0.14095582,0.636974631,-0.076950912,0.005589629,29.97,0
172622,-0.200207445,1.267725822,1.056272429,2.733234623,1.683820417,0.909150326,0.058454029,-0.733033817,-1.535308409,0.588875563,-2.01958711,0.011826345,0.966391423,-0.21262351,-1.694786462,0.718047113,-0.832016393,-0.418012404,-1.353396979,-0.240724087,0.700361236,-0.495299562,-1.332923105,0.096320869,1.97826752,0.327246555,0.059194705,0.148599554,6.03,0
106520,-1.410065787,-0.050925809,1.454027631,-3.062443512,-0.736523046,0.144170175,-0.329837368,0.08773907,-0.365493774,1.113878144,1.3886943,-3.621542382,0.813502657,0.861449202,-1.818882703,-0.168950994,0.743431508,0.874498821,-0.789877445,-0.221413391,-0.386171096,-0.246659718,-0.371190148,0.590928105,0.562536102,-0.280030629,-0.361375129,-0.324472675,46,0
46449,-0.498080262,0.39525115,1.195240152,-0.854345871,1.220039559,0.297745961,0.634552269,0.070924262,-0.324434263,-0.315425203,0.309310736,-0.077572496,-0.656334167,0.25096021,0.095105153,0.658985746,-1.144972923,0.077683483,-0.318226557,-0.035644431,-0.174288654,-0.51485604,-0.079388168,-1.192802227,-0.534888916,-0.069500639,-0.07929522,-0.096468436,6.28,0
150368,-0.106428554,1.026673705,-1.093290338,-0.471819177,0.871961837,-0.10423833,0.321981712,0.539291767,-0.138914243,-1.369533526,0.09185374,0.076664967,-0.732061113,-1.258458409,-1.454663559,0.713841164,0.812532943,1.147322485,0.191463091,-0.235515173,0.074495088,0.227086173,-0.20296457,-0.00299784,-0.049108185,0.555652509,-0.138757176,-0.050579602,6.99,0
47860,-2.108210679,-0.472906537,2.628398493,1.774476568,-1.403252621,2.223993956,-0.99351941,1.283379369,0.935392898,-0.58185474,0.333548155,0.878830557,-1.081450095,-0.554241585,-1.080976099,-1.026981346,1.164358376,0.083842048,0.75690343,-0.044781409,0.221164672,1.091073219,-0.477527116,-0.192363327,0.188668743,0.132678804,0.428664127,-0.203185054,186.43,0
51804,1.327111626,-0.697587667,0.517973258,-0.560829073,-1.082217712,-0.219638445,-0.717832146,0.058064296,-0.595353246,0.693569129,0.507631547,0.510733091,-0.219082373,-0.037136634,-0.860584429,-1.335884358,-0.010576276,1.131483171,0.078347201,-0.483801219,-0.656879352,-1.337299517,0.133384758,-0.005917487,0.082746957,0.828040278,-0.047045227,-0.001326434,14.95,0
69980,0.973241757,-0.145944525,0.237007824,1.090328907,-0.381616451,-0.302872352,0.02890007,0.124971309,-0.016262335,0.154648798,1.384600154,0.018683092,-2.034195712,1.025721662,0.676455357,-0.00551961,-0.212843871,0.080171723,-0.531377368,-0.114963968,0.151364144,0.188578644,-0.111096481,0.188850856,0.460833588,-0.331732176,-0.002353895,0.020000906,92,0
58706,1.496372147,-1.082733705,0.817347586,-1.314088506,-1.848752217,-0.805564862,-1.256065623,-0.137329167,-1.586424915,1.428426824,-0.52551401,-0.940487542,0.524532757,-0.485315325,0.847265484,-0.146671822,0.377289868,0.314919157,-0.441709993,-0.320987676,-0.060598449,0.234895307,-0.000322615,0.388553436,0.338028233,-0.103662358,0.051242391,0.027435509,13.4,0
122463,0.220435457,0.936504113,-0.138873807,-0.572834154,1.123112355,-0.620018886,1.270768497,-0.454017588,-0.02802954,-0.113466055,-0.752519435,0.335373962,1.025994344,-0.002618255,0.475415571,-0.568527738,-0.649401475,-0.003679087,0.024106043,0.136683806,0.319613336,1.394549306,-0.164428129,0.670018374,-0.762907251,-0.275094491,0.352427252,0.106348076,0.89,0
32511,-0.392755975,-3.36449072,-1.417443376,-0.230475968,0.479239317,4.181425161,-0.093960897,0.831281972,0.97447619,-0.791332118,-0.557425376,0.430038995,0.06703024,-0.21703818,-0.005636648,0.319968988,-0.328761708,-0.016630808,0.563776827,1.794798952,0.233234849,-1.171926046,-0.712400733,1.1214082,-0.020193164,0.866228716,-0.193769625,0.157115232,867.6,0
145154,-1.423950655,-0.765530075,1.313823345,-2.072134893,0.766533685,5.140448553,-1.946809579,2.047003129,0.201510144,-0.587831833,-1.52401592,0.174555493,-0.044615066,-1.088472015,-1.531534002,-1.640166413,0.437668242,1.332914272,-0.716847649,-0.194888683,-0.25073421,-0.118092864,-0.184401118,0.748313726,0.437307254,0.900262642,0.221250727,0.017504332,50,0
33068,1.295893423,-0.509739639,0.502433671,-0.765234132,-0.847521584,-0.372755746,-0.60965503,-0.008614389,-1.191985932,0.729920998,1.989357186,0.682727953,0.863274206,-0.074303887,0.169793435,0.911587878,0.308756243,-1.501474083,0.363682907,0.114877382,0.253523547,0.676087987,-0.020161359,0.279360038,0.392475133,-0.212171236,0.02079545,0.007662856,20,0
154562,-3.059902708,-1.248372623,-1.41870312,-0.375883057,-0.619150221,-1.474599603,0.487469344,0.243477151,-1.52544756,0.668345347,0.639469903,0.605897188,-0.243786085,0.912393213,-1.318008365,-1.847997038,0.449341954,1.096950651,-0.011175513,-1.265979661,-0.305097781,0.047762144,0.341942764,0.621016758,-0.730340097,0.479847873,-0.79825421,-0.722966163,66.65,0
127683,-3.352446368,2.362368497,-1.280736007,1.40314314,-2.433694387,0.142009792,-2.634467802,0.741058965,-0.436575714,-0.847454635,-1.541208634,1.868188356,2.161727637,1.384746916,1.37452893,-0.41556639,1.505523806,0.663208108,2.399486963,-0.881000185,2.147550049,0.764616167,0.368855912,0.003601492,-0.64050848,0.118864935,-0.936084616,-0.330489234,0.01,0
137330,-3.849119175,1.180893108,-1.451906419,-2.578109865,-0.150084062,-0.053838622,0.495356639,-1.405127096,-0.332629624,2.13613093,0.231057714,0.077826466,-0.401132907,0.198225455,-1.042448549,-0.733573319,-0.906688593,1.172821286,-1.800261366,-0.826729827,0.736028589,-1.608063711,0.022353252,0.213487591,0.101775168,-0.04817508,-0.859924896,-0.292927232,75,0
65859,-0.527326766,1.291104517,0.963020572,-0.119287754,0.236783071,-0.68866884,0.698217541,-0.029594365,-0.168740541,-0.204018933,-0.668651175,-0.24698866,0.213628982,-0.532659065,0.948044305,0.51881817,-0.196128604,0.020207273,0.081394395,0.256284573,-0.330227704,-0.809040374,-0.066726034,-0.208076439,-0.036444789,0.110028688,0.352490681,0.152242501,4.56,0
116584,-0.799435244,-0.956374282,0.860542621,1.429666733,1.063572866,-0.387105938,-1.158993592,0.101443557,0.423112232,0.439517557,-1.033396649,-0.078753165,0.385955644,-0.151860665,1.633420642,-0.826659456,0.447552756,0.463235162,2.456432178,0.010260616,0.294564645,1.240793871,-0.146206742,0.746492452,-1.427908209,0.874465975,0.371643825,0.202641847,35,0
147238,1.911999802,-0.218633077,-0.127260529,0.467342154,-0.861200249,-0.434979412,-0.993671906,0.155884583,1.159429136,-0.451998002,1.466238266,1.049155931,0.56285692,-1.331375566,0.982035781,1.332355561,-0.234514203,1.615654993,-0.57423397,-0.138770307,0.267166066,0.918524313,0.197259316,-0.016225298,-0.426819037,-0.321464006,0.079849087,-0.004494464,1.21,0
62550,-1.336872558,-0.956157028,1.849055857,-2.359669667,-1.480859607,-0.455812047,0.619525746,-0.216714821,0.051595018,-1.093783653,-0.662139269,0.81268527,1.521046953,-0.770140229,0.360028758,-1.7048869,-0.30480997,1.514533158,-0.897621848,-0.35407268,-0.2405393,-0.097770218,0.067708332,0.399816522,0.202077506,-0.845263695,0.108480127,0.17035008,265.5,0
58649,0.790449433,-1.392303106,0.698166823,-1.13741362,-1.783107708,-0.690140281,-0.600829331,0.143506295,1.938824197,-1.04184051,1.162714722,0.419023505,-2.115898349,0.454882633,0.875407969,-0.128563385,-0.128059876,0.787585002,0.900884178,0.231553607,0.154006578,0.053715506,-0.169789271,0.55397407,0.156823337,-0.073894091,-0.012385793,0.051441064,221.04,0
139309,1.786766082,-0.556357186,-1.82251331,0.016646895,1.247450888,1.716510022,-0.088411946,0.380702126,0.596907894,-0.175689671,-0.560473634,0.528946206,0.071052792,0.325172023,0.97550203,-1.271629425,0.723376349,-2.540620879,-1.07514923,-0.153203257,-0.137715914,-0.28475089,0.285670923,-1.298821965,-0.419114353,0.406747127,-0.022663702,-0.064951231,81.31,0
140321,1.936458601,-0.080596729,-1.022548896,1.398958567,-0.009833262,-0.484521427,0.043107692,-0.077890121,0.497010359,0.359597941,0.507776924,0.8317958,-0.849994271,0.455006234,-1.352510653,-0.451250023,-0.300781967,0.155773874,-0.031348721,-0.320251101,0.229334053,0.920379528,-0.041981277,0.031926377,0.363964545,-0.391928873,0.010190912,-0.064882106,10,0
52557,0.686956785,-1.580331719,-0.790754776,-0.684466568,1.030442668,3.980299144,-0.835597238,0.976344039,1.040305691,-0.531021313,-0.565432675,0.407019031,-0.032612369,-0.343568648,-0.075944706,0.246254449,-0.345331174,-0.131140253,0.742280837,0.65664167,-0.105413839,-0.876950574,-0.219795365,1.092730169,0.185017538,0.925835613,-0.088169064,0.05980257,308.71,0
71686,-0.735657724,0.301208046,1.287223579,1.08484217,1.446826149,-0.708610316,0.609192204,-0.180198888,-1.116385686,0.262002885,1.787043108,0.840941166,0.202617583,0.537886077,0.544046212,-0.981833037,0.050161667,-0.136886224,0.735770211,0.292893255,0.223571792,0.678989604,-0.128945784,0.261055839,-0.058568523,-0.251173759,-0.038450773,-0.082870268,1,0
84461,-0.919878459,0.626572082,0.889762388,-2.065616241,-0.214886617,-0.122296993,-0.222927724,0.461967426,1.383627068,-1.685521928,-2.076231606,0.247001095,0.288720172,-0.136576187,0.657215079,0.191805831,-0.763116315,0.752617023,0.564009774,-0.265714771,0.094982704,0.245265134,-0.305826637,-0.997552742,-0.132529292,-0.845007893,-0.156415831,0.057532899,1,0
6557,-1.425192659,-0.486006934,-1.607126586,0.737353312,-2.105592659,6.869369611,4.977283616,0.011368233,0.393867414,-1.419841138,0.474056904,-3.032415698,1.640577709,1.474271648,-0.357016945,-0.163250622,0.417334633,0.655208844,1.191669267,0.340089974,-0.295368485,-0.370298969,0.662580929,0.981162893,0.526246559,-0.234437186,0.443503665,-0.18208894,1183.16,0
164930,-1.004659557,2.131453588,-2.334016271,-0.510827282,1.622845259,-0.936754264,0.912179924,0.615165316,-1.379262094,-2.022940187,0.877230664,0.194976615,-0.154865259,-1.740294691,-1.124857711,0.780417491,2.06934689,1.330171232,-0.002221483,-0.257689487,0.153563213,0.222819714,-0.396957625,0.05503868,0.240126876,0.634347419,-0.302807537,0.050490806,0.76,0
